dataset,sid,key,group,scenario,split
d2,9201037008611220000,TIC 103700861,B,nominal,holdout
d2,9301037008611220000,TIC 103700861,A,nominal,holdout
d2,9201037008612220000,TIC 103700861,B,nominal,holdout
d2,9301037008612220000,TIC 103700861,A,nominal,holdout
d2,9201037008611110000,TIC 103700861,B,ladder_g1r1,holdout
d2,9201037008611120000,TIC 103700861,B,ladder_g1r2,holdout
d2,9201037008611130000,TIC 103700861,B,ladder_g1r3,holdout
d2,9201037008611210000,TIC 103700861,B,ladder_g2r1,holdout
d2,9201037008611230000,TIC 103700861,B,ladder_g2r3,holdout
d2,9201037008611310000,TIC 103700861,B,ladder_g3r1,holdout
d2,9201037008611320000,TIC 103700861,B,ladder_g3r2,holdout
d2,9201037008611330000,TIC 103700861,B,ladder_g3r3,holdout
d2,9201037008611221000,TIC 103700861,B,phase_1,holdout
d2,9201037008611222000,TIC 103700861,B,phase_2,holdout
d2,9201037008611220100,TIC 103700861,B,ampscale_0.7,holdout
d2,9201037008611220200,TIC 103700861,B,ampscale_1.3,holdout
d2,9201037008611220300,TIC 103700861,B,dropout,holdout
d2,9201140584470220000,TIC 114058447,B,nominal,holdout
d2,9301140584470220000,TIC 114058447,A,nominal,holdout
d2,9201140584471220000,TIC 114058447,B,nominal,holdout
d2,9301140584471220000,TIC 114058447,A,nominal,holdout
d2,9201140584472220000,TIC 114058447,B,nominal,holdout
d2,9301140584472220000,TIC 114058447,A,nominal,holdout
d2,9201140584471110000,TIC 114058447,B,ladder_g1r1,holdout
d2,9201140584471120000,TIC 114058447,B,ladder_g1r2,holdout
d2,9201140584471130000,TIC 114058447,B,ladder_g1r3,holdout
d2,9201140584471210000,TIC 114058447,B,ladder_g2r1,holdout
d2,9201140584471230000,TIC 114058447,B,ladder_g2r3,holdout
d2,9201140584471310000,TIC 114058447,B,ladder_g3r1,holdout
d2,9201140584471320000,TIC 114058447,B,ladder_g3r2,holdout
d2,9201140584471330000,TIC 114058447,B,ladder_g3r3,holdout
d2,9201140584471221000,TIC 114058447,B,phase_1,holdout
d2,9201140584471222000,TIC 114058447,B,phase_2,holdout
d2,9201140584471220100,TIC 114058447,B,ampscale_0.7,holdout
d2,9201140584471220200,TIC 114058447,B,ampscale_1.3,holdout
d2,9201140584471220300,TIC 114058447,B,dropout,holdout
d2,9201163733080220000,TIC 116373308,B,nominal,dev
d2,9301163733080220000,TIC 116373308,A,nominal,dev
d2,9201163733081220000,TIC 116373308,B,nominal,dev
d2,9301163733081220000,TIC 116373308,A,nominal,dev
d2,9201163733082220000,TIC 116373308,B,nominal,dev
d2,9301163733082220000,TIC 116373308,A,nominal,dev
d2,9201163733081110000,TIC 116373308,B,ladder_g1r1,dev
d2,9201163733081120000,TIC 116373308,B,ladder_g1r2,dev
d2,9201163733081130000,TIC 116373308,B,ladder_g1r3,dev
d2,9201163733081210000,TIC 116373308,B,ladder_g2r1,dev
d2,9201163733081230000,TIC 116373308,B,ladder_g2r3,dev
d2,9201163733081310000,TIC 116373308,B,ladder_g3r1,dev
d2,9201163733081320000,TIC 116373308,B,ladder_g3r2,dev
d2,9201163733081330000,TIC 116373308,B,ladder_g3r3,dev
d2,9201163733081221000,TIC 116373308,B,phase_1,dev
d2,9201163733081222000,TIC 116373308,B,phase_2,dev
d2,9201163733081220100,TIC 116373308,B,ampscale_0.7,dev
d2,9201163733081220200,TIC 116373308,B,ampscale_1.3,dev
d2,9201163733081220010,TIC 116373308,B,redilution,dev
d2,9201411794950220000,TIC 141179495,B,nominal,holdout
d2,9301411794950220000,TIC 141179495,A,nominal,holdout
d2,9201411794951220000,TIC 141179495,B,nominal,holdout
d2,9301411794951220000,TIC 141179495,A,nominal,holdout
d2,9201411794952220000,TIC 141179495,B,nominal,holdout
d2,9301411794952220000,TIC 141179495,A,nominal,holdout
d2,9201411794951110000,TIC 141179495,B,ladder_g1r1,holdout
d2,9201411794951120000,TIC 141179495,B,ladder_g1r2,holdout
d2,9201411794951130000,TIC 141179495,B,ladder_g1r3,holdout
d2,9201411794951210000,TIC 141179495,B,ladder_g2r1,holdout
d2,9201411794951230000,TIC 141179495,B,ladder_g2r3,holdout
d2,9201411794951310000,TIC 141179495,B,ladder_g3r1,holdout
d2,9201411794951320000,TIC 141179495,B,ladder_g3r2,holdout
d2,9201411794951330000,TIC 141179495,B,ladder_g3r3,holdout
d2,9201411794951221000,TIC 141179495,B,phase_1,holdout
d2,9201411794951222000,TIC 141179495,B,phase_2,holdout
d2,9201411794951220100,TIC 141179495,B,ampscale_0.7,holdout
d2,9201411794951220200,TIC 141179495,B,ampscale_1.3,holdout
d2,9201411794951220001,TIC 141179495,B,cadence_alt,holdout
d2,9201419762470220000,TIC 141976247,B,nominal,holdout
d2,9301419762470220000,TIC 141976247,A,nominal,holdout
d2,9201419762471220000,TIC 141976247,B,nominal,holdout
d2,9301419762471220000,TIC 141976247,A,nominal,holdout
d2,9201419762472220000,TIC 141976247,B,nominal,holdout
d2,9301419762472220000,TIC 141976247,A,nominal,holdout
d2,9201419762471110000,TIC 141976247,B,ladder_g1r1,holdout
d2,9201419762471120000,TIC 141976247,B,ladder_g1r2,holdout
d2,9201419762471130000,TIC 141976247,B,ladder_g1r3,holdout
d2,9201419762471210000,TIC 141976247,B,ladder_g2r1,holdout
d2,9201419762471230000,TIC 141976247,B,ladder_g2r3,holdout
d2,9201419762471310000,TIC 141976247,B,ladder_g3r1,holdout
d2,9201419762471320000,TIC 141976247,B,ladder_g3r2,holdout
d2,9201419762471330000,TIC 141976247,B,ladder_g3r3,holdout
d2,9201419762471221000,TIC 141976247,B,phase_1,holdout
d2,9201419762471222000,TIC 141976247,B,phase_2,holdout
d2,9201419762471220100,TIC 141976247,B,ampscale_0.7,holdout
d2,9201419762471220200,TIC 141976247,B,ampscale_1.3,holdout
d2,9201419762471220001,TIC 141976247,B,cadence_alt,holdout
d2,9201498638490220000,TIC 149863849,B,nominal,holdout
d2,9301498638490220000,TIC 149863849,A,nominal,holdout
d2,9201498638491220000,TIC 149863849,B,nominal,holdout
d2,9301498638491220000,TIC 149863849,A,nominal,holdout
d2,9201498638492220000,TIC 149863849,B,nominal,holdout
d2,9301498638492220000,TIC 149863849,A,nominal,holdout
d2,9201498638491110000,TIC 149863849,B,ladder_g1r1,holdout
d2,9201498638491120000,TIC 149863849,B,ladder_g1r2,holdout
d2,9201498638491130000,TIC 149863849,B,ladder_g1r3,holdout
d2,9201498638491210000,TIC 149863849,B,ladder_g2r1,holdout
d2,9201498638491230000,TIC 149863849,B,ladder_g2r3,holdout
d2,9201498638491310000,TIC 149863849,B,ladder_g3r1,holdout
d2,9201498638491320000,TIC 149863849,B,ladder_g3r2,holdout
d2,9201498638491330000,TIC 149863849,B,ladder_g3r3,holdout
d2,9201498638491221000,TIC 149863849,B,phase_1,holdout
d2,9201498638491222000,TIC 149863849,B,phase_2,holdout
d2,9201498638491220100,TIC 149863849,B,ampscale_0.7,holdout
d2,9201498638491220200,TIC 149863849,B,ampscale_1.3,holdout
d2,9201498638491220300,TIC 149863849,B,dropout,holdout
d2,9201560646570220000,TIC 156064657,B,nominal,holdout
d2,9301560646570220000,TIC 156064657,A,nominal,holdout
d2,9201560646571220000,TIC 156064657,B,nominal,holdout
d2,9301560646571220000,TIC 156064657,A,nominal,holdout
d2,9201560646572220000,TIC 156064657,B,nominal,holdout
d2,9301560646572220000,TIC 156064657,A,nominal,holdout
d2,9201560646571110000,TIC 156064657,B,ladder_g1r1,holdout
d2,9201560646571120000,TIC 156064657,B,ladder_g1r2,holdout
d2,9201560646571130000,TIC 156064657,B,ladder_g1r3,holdout
d2,9201560646571210000,TIC 156064657,B,ladder_g2r1,holdout
d2,9201560646571230000,TIC 156064657,B,ladder_g2r3,holdout
d2,9201560646571310000,TIC 156064657,B,ladder_g3r1,holdout
d2,9201560646571320000,TIC 156064657,B,ladder_g3r2,holdout
d2,9201560646571330000,TIC 156064657,B,ladder_g3r3,holdout
d2,9201560646571221000,TIC 156064657,B,phase_1,holdout
d2,9201560646571222000,TIC 156064657,B,phase_2,holdout
d2,9201560646571220100,TIC 156064657,B,ampscale_0.7,holdout
d2,9201560646571220200,TIC 156064657,B,ampscale_1.3,holdout
d2,9201560646571220300,TIC 156064657,B,dropout,holdout
d2,9201580681170220000,TIC 158068117,B,nominal,holdout
d2,9301580681170220000,TIC 158068117,A,nominal,holdout
d2,9201580681171220000,TIC 158068117,B,nominal,holdout
d2,9301580681171220000,TIC 158068117,A,nominal,holdout
d2,9201580681172220000,TIC 158068117,B,nominal,holdout
d2,9301580681172220000,TIC 158068117,A,nominal,holdout
d2,9201580681171110000,TIC 158068117,B,ladder_g1r1,holdout
d2,9201580681171120000,TIC 158068117,B,ladder_g1r2,holdout
d2,9201580681171130000,TIC 158068117,B,ladder_g1r3,holdout
d2,9201580681171210000,TIC 158068117,B,ladder_g2r1,holdout
d2,9201580681171230000,TIC 158068117,B,ladder_g2r3,holdout
d2,9201580681171310000,TIC 158068117,B,ladder_g3r1,holdout
d2,9201580681171320000,TIC 158068117,B,ladder_g3r2,holdout
d2,9201580681171330000,TIC 158068117,B,ladder_g3r3,holdout
d2,9201580681171221000,TIC 158068117,B,phase_1,holdout
d2,9201580681171222000,TIC 158068117,B,phase_2,holdout
d2,9201580681171220100,TIC 158068117,B,ampscale_0.7,holdout
d2,9201580681171220200,TIC 158068117,B,ampscale_1.3,holdout
d2,9201599731520220000,TIC 159973152,B,nominal,dev
d2,9301599731520220000,TIC 159973152,A,nominal,dev
d2,9201599731521220000,TIC 159973152,B,nominal,dev
d2,9301599731521220000,TIC 159973152,A,nominal,dev
d2,9201599731522220000,TIC 159973152,B,nominal,dev
d2,9301599731522220000,TIC 159973152,A,nominal,dev
d2,9201599731521110000,TIC 159973152,B,ladder_g1r1,dev
d2,9201599731521120000,TIC 159973152,B,ladder_g1r2,dev
d2,9201599731521130000,TIC 159973152,B,ladder_g1r3,dev
d2,9201599731521210000,TIC 159973152,B,ladder_g2r1,dev
d2,9201599731521230000,TIC 159973152,B,ladder_g2r3,dev
d2,9201599731521310000,TIC 159973152,B,ladder_g3r1,dev
d2,9201599731521320000,TIC 159973152,B,ladder_g3r2,dev
d2,9201599731521330000,TIC 159973152,B,ladder_g3r3,dev
d2,9201599731521221000,TIC 159973152,B,phase_1,dev
d2,9201599731521222000,TIC 159973152,B,phase_2,dev
d2,9201599731521220100,TIC 159973152,B,ampscale_0.7,dev
d2,9201599731521220200,TIC 159973152,B,ampscale_1.3,dev
d2,9201599731521220300,TIC 159973152,B,dropout,dev
d2,9201674865430220000,TIC 167486543,B,nominal,holdout
d2,9301674865430220000,TIC 167486543,A,nominal,holdout
d2,9201674865431220000,TIC 167486543,B,nominal,holdout
d2,9301674865431220000,TIC 167486543,A,nominal,holdout
d2,9201674865432220000,TIC 167486543,B,nominal,holdout
d2,9301674865432220000,TIC 167486543,A,nominal,holdout
d2,9201674865431110000,TIC 167486543,B,ladder_g1r1,holdout
d2,9201674865431120000,TIC 167486543,B,ladder_g1r2,holdout
d2,9201674865431130000,TIC 167486543,B,ladder_g1r3,holdout
d2,9201674865431210000,TIC 167486543,B,ladder_g2r1,holdout
d2,9201674865431230000,TIC 167486543,B,ladder_g2r3,holdout
d2,9201674865431310000,TIC 167486543,B,ladder_g3r1,holdout
d2,9201674865431320000,TIC 167486543,B,ladder_g3r2,holdout
d2,9201674865431330000,TIC 167486543,B,ladder_g3r3,holdout
d2,9201674865431221000,TIC 167486543,B,phase_1,holdout
d2,9201674865431222000,TIC 167486543,B,phase_2,holdout
d2,9201674865431220100,TIC 167486543,B,ampscale_0.7,holdout
d2,9201674865431220200,TIC 167486543,B,ampscale_1.3,holdout
d2,9201674865431220300,TIC 167486543,B,dropout,holdout
d2,9201880872040220000,TIC 188087204,B,nominal,dev
d2,9301880872040220000,TIC 188087204,A,nominal,dev
d2,9201880872041220000,TIC 188087204,B,nominal,dev
d2,9301880872041220000,TIC 188087204,A,nominal,dev
d2,9201880872042220000,TIC 188087204,B,nominal,dev
d2,9301880872042220000,TIC 188087204,A,nominal,dev
d2,9201880872041110000,TIC 188087204,B,ladder_g1r1,dev
d2,9201880872041120000,TIC 188087204,B,ladder_g1r2,dev
d2,9201880872041130000,TIC 188087204,B,ladder_g1r3,dev
d2,9201880872041210000,TIC 188087204,B,ladder_g2r1,dev
d2,9201880872041230000,TIC 188087204,B,ladder_g2r3,dev
d2,9201880872041310000,TIC 188087204,B,ladder_g3r1,dev
d2,9201880872041320000,TIC 188087204,B,ladder_g3r2,dev
d2,9201880872041330000,TIC 188087204,B,ladder_g3r3,dev
d2,9201880872041221000,TIC 188087204,B,phase_1,dev
d2,9201880872041222000,TIC 188087204,B,phase_2,dev
d2,9201880872041220100,TIC 188087204,B,ampscale_0.7,dev
d2,9201880872041220200,TIC 188087204,B,ampscale_1.3,dev
d2,9201880872041220300,TIC 188087204,B,dropout,dev
d2,9201929370350220000,TIC 192937035,B,nominal,holdout
d2,9301929370350220000,TIC 192937035,A,nominal,holdout
d2,9201929370351220000,TIC 192937035,B,nominal,holdout
d2,9301929370351220000,TIC 192937035,A,nominal,holdout
d2,9201929370352220000,TIC 192937035,B,nominal,holdout
d2,9301929370352220000,TIC 192937035,A,nominal,holdout
d2,9201929370351110000,TIC 192937035,B,ladder_g1r1,holdout
d2,9201929370351120000,TIC 192937035,B,ladder_g1r2,holdout
d2,9201929370351130000,TIC 192937035,B,ladder_g1r3,holdout
d2,9201929370351210000,TIC 192937035,B,ladder_g2r1,holdout
d2,9201929370351230000,TIC 192937035,B,ladder_g2r3,holdout
d2,9201929370351310000,TIC 192937035,B,ladder_g3r1,holdout
d2,9201929370351320000,TIC 192937035,B,ladder_g3r2,holdout
d2,9201929370351330000,TIC 192937035,B,ladder_g3r3,holdout
d2,9201929370351221000,TIC 192937035,B,phase_1,holdout
d2,9201929370351222000,TIC 192937035,B,phase_2,holdout
d2,9201929370351220100,TIC 192937035,B,ampscale_0.7,holdout
d2,9201929370351220200,TIC 192937035,B,ampscale_1.3,holdout
d2,9201929370351220001,TIC 192937035,B,cadence_alt,holdout
d2,9202018609260220000,TIC 201860926,B,nominal,dev
d2,9302018609260220000,TIC 201860926,A,nominal,dev
d2,9202018609261220000,TIC 201860926,B,nominal,dev
d2,9302018609261220000,TIC 201860926,A,nominal,dev
d2,9202018609262220000,TIC 201860926,B,nominal,dev
d2,9302018609262220000,TIC 201860926,A,nominal,dev
d2,9202018609261110000,TIC 201860926,B,ladder_g1r1,dev
d2,9202018609261120000,TIC 201860926,B,ladder_g1r2,dev
d2,9202018609261130000,TIC 201860926,B,ladder_g1r3,dev
d2,9202018609261210000,TIC 201860926,B,ladder_g2r1,dev
d2,9202018609261230000,TIC 201860926,B,ladder_g2r3,dev
d2,9202018609261310000,TIC 201860926,B,ladder_g3r1,dev
d2,9202018609261320000,TIC 201860926,B,ladder_g3r2,dev
d2,9202018609261330000,TIC 201860926,B,ladder_g3r3,dev
d2,9202018609261221000,TIC 201860926,B,phase_1,dev
d2,9202018609261222000,TIC 201860926,B,phase_2,dev
d2,9202018609261220100,TIC 201860926,B,ampscale_0.7,dev
d2,9202018609261220200,TIC 201860926,B,ampscale_1.3,dev
d2,9202018609261220300,TIC 201860926,B,dropout,dev
d2,9202072067510220000,TIC 207206751,B,nominal,holdout
d2,9302072067510220000,TIC 207206751,A,nominal,holdout
d2,9202072067511220000,TIC 207206751,B,nominal,holdout
d2,9302072067511220000,TIC 207206751,A,nominal,holdout
d2,9202072067512220000,TIC 207206751,B,nominal,holdout
d2,9302072067512220000,TIC 207206751,A,nominal,holdout
d2,9202072067511110000,TIC 207206751,B,ladder_g1r1,holdout
d2,9202072067511120000,TIC 207206751,B,ladder_g1r2,holdout
d2,9202072067511130000,TIC 207206751,B,ladder_g1r3,holdout
d2,9202072067511210000,TIC 207206751,B,ladder_g2r1,holdout
d2,9202072067511230000,TIC 207206751,B,ladder_g2r3,holdout
d2,9202072067511310000,TIC 207206751,B,ladder_g3r1,holdout
d2,9202072067511320000,TIC 207206751,B,ladder_g3r2,holdout
d2,9202072067511330000,TIC 207206751,B,ladder_g3r3,holdout
d2,9202072067511221000,TIC 207206751,B,phase_1,holdout
d2,9202072067511222000,TIC 207206751,B,phase_2,holdout
d2,9202072067511220100,TIC 207206751,B,ampscale_0.7,holdout
d2,9202072067511220200,TIC 207206751,B,ampscale_1.3,holdout
d2,9202072067511220300,TIC 207206751,B,dropout,holdout
d2,9202205551220220000,TIC 220555122,B,nominal,dev
d2,9302205551220220000,TIC 220555122,A,nominal,dev
d2,9202205551221220000,TIC 220555122,B,nominal,dev
d2,9302205551221220000,TIC 220555122,A,nominal,dev
d2,9202205551222220000,TIC 220555122,B,nominal,dev
d2,9302205551222220000,TIC 220555122,A,nominal,dev
d2,9202205551221110000,TIC 220555122,B,ladder_g1r1,dev
d2,9202205551221120000,TIC 220555122,B,ladder_g1r2,dev
d2,9202205551221130000,TIC 220555122,B,ladder_g1r3,dev
d2,9202205551221210000,TIC 220555122,B,ladder_g2r1,dev
d2,9202205551221230000,TIC 220555122,B,ladder_g2r3,dev
d2,9202205551221310000,TIC 220555122,B,ladder_g3r1,dev
d2,9202205551221320000,TIC 220555122,B,ladder_g3r2,dev
d2,9202205551221330000,TIC 220555122,B,ladder_g3r3,dev
d2,9202205551221221000,TIC 220555122,B,phase_1,dev
d2,9202205551221222000,TIC 220555122,B,phase_2,dev
d2,9202205551221220100,TIC 220555122,B,ampscale_0.7,dev
d2,9202205551221220200,TIC 220555122,B,ampscale_1.3,dev
d2,9202205551221220300,TIC 220555122,B,dropout,dev
d2,9202295813360220000,TIC 229581336,B,nominal,dev
d2,9302295813360220000,TIC 229581336,A,nominal,dev
d2,9202295813361220000,TIC 229581336,B,nominal,dev
d2,9302295813361220000,TIC 229581336,A,nominal,dev
d2,9202295813362220000,TIC 229581336,B,nominal,dev
d2,9302295813362220000,TIC 229581336,A,nominal,dev
d2,9202295813361110000,TIC 229581336,B,ladder_g1r1,dev
d2,9202295813361120000,TIC 229581336,B,ladder_g1r2,dev
d2,9202295813361130000,TIC 229581336,B,ladder_g1r3,dev
d2,9202295813361210000,TIC 229581336,B,ladder_g2r1,dev
d2,9202295813361230000,TIC 229581336,B,ladder_g2r3,dev
d2,9202295813361310000,TIC 229581336,B,ladder_g3r1,dev
d2,9202295813361320000,TIC 229581336,B,ladder_g3r2,dev
d2,9202295813361330000,TIC 229581336,B,ladder_g3r3,dev
d2,9202295813361221000,TIC 229581336,B,phase_1,dev
d2,9202295813361222000,TIC 229581336,B,phase_2,dev
d2,9202295813361220100,TIC 229581336,B,ampscale_0.7,dev
d2,9202295813361220200,TIC 229581336,B,ampscale_1.3,dev
d2,9202295813361220300,TIC 229581336,B,dropout,dev
d2,9202300291400220000,TIC 230029140,B,nominal,dev
d2,9302300291400220000,TIC 230029140,A,nominal,dev
d2,9202300291401220000,TIC 230029140,B,nominal,dev
d2,9302300291401220000,TIC 230029140,A,nominal,dev
d2,9202300291402220000,TIC 230029140,B,nominal,dev
d2,9302300291402220000,TIC 230029140,A,nominal,dev
d2,9202300291401110000,TIC 230029140,B,ladder_g1r1,dev
d2,9202300291401120000,TIC 230029140,B,ladder_g1r2,dev
d2,9202300291401130000,TIC 230029140,B,ladder_g1r3,dev
d2,9202300291401210000,TIC 230029140,B,ladder_g2r1,dev
d2,9202300291401230000,TIC 230029140,B,ladder_g2r3,dev
d2,9202300291401310000,TIC 230029140,B,ladder_g3r1,dev
d2,9202300291401320000,TIC 230029140,B,ladder_g3r2,dev
d2,9202300291401330000,TIC 230029140,B,ladder_g3r3,dev
d2,9202300291401221000,TIC 230029140,B,phase_1,dev
d2,9202300291401222000,TIC 230029140,B,phase_2,dev
d2,9202300291401220100,TIC 230029140,B,ampscale_0.7,dev
d2,9202300291401220200,TIC 230029140,B,ampscale_1.3,dev
d2,9202300291401220300,TIC 230029140,B,dropout,dev
d2,9202303843890220000,TIC 230384389,B,nominal,holdout
d2,9302303843890220000,TIC 230384389,A,nominal,holdout
d2,9202303843891220000,TIC 230384389,B,nominal,holdout
d2,9302303843891220000,TIC 230384389,A,nominal,holdout
d2,9202303843892220000,TIC 230384389,B,nominal,holdout
d2,9302303843892220000,TIC 230384389,A,nominal,holdout
d2,9202303843891110000,TIC 230384389,B,ladder_g1r1,holdout
d2,9202303843891120000,TIC 230384389,B,ladder_g1r2,holdout
d2,9202303843891130000,TIC 230384389,B,ladder_g1r3,holdout
d2,9202303843891210000,TIC 230384389,B,ladder_g2r1,holdout
d2,9202303843891230000,TIC 230384389,B,ladder_g2r3,holdout
d2,9202303843891310000,TIC 230384389,B,ladder_g3r1,holdout
d2,9202303843891320000,TIC 230384389,B,ladder_g3r2,holdout
d2,9202303843891330000,TIC 230384389,B,ladder_g3r3,holdout
d2,9202303843891221000,TIC 230384389,B,phase_1,holdout
d2,9202303843891222000,TIC 230384389,B,phase_2,holdout
d2,9202303843891220100,TIC 230384389,B,ampscale_0.7,holdout
d2,9202303843891220200,TIC 230384389,B,ampscale_1.3,holdout
d2,9202303843891220300,TIC 230384389,B,dropout,holdout
d2,9202303843891220001,TIC 230384389,B,cadence_alt,holdout
d2,9202312777910220000,TIC 231277791,B,nominal,holdout
d2,9302312777910220000,TIC 231277791,A,nominal,holdout
d2,9202312777911220000,TIC 231277791,B,nominal,holdout
d2,9302312777911220000,TIC 231277791,A,nominal,holdout
d2,9202312777912220000,TIC 231277791,B,nominal,holdout
d2,9302312777912220000,TIC 231277791,A,nominal,holdout
d2,9202312777911110000,TIC 231277791,B,ladder_g1r1,holdout
d2,9202312777911120000,TIC 231277791,B,ladder_g1r2,holdout
d2,9202312777911130000,TIC 231277791,B,ladder_g1r3,holdout
d2,9202312777911210000,TIC 231277791,B,ladder_g2r1,holdout
d2,9202312777911230000,TIC 231277791,B,ladder_g2r3,holdout
d2,9202312777911310000,TIC 231277791,B,ladder_g3r1,holdout
d2,9202312777911320000,TIC 231277791,B,ladder_g3r2,holdout
d2,9202312777911330000,TIC 231277791,B,ladder_g3r3,holdout
d2,9202312777911221000,TIC 231277791,B,phase_1,holdout
d2,9202312777911222000,TIC 231277791,B,phase_2,holdout
d2,9202312777911220100,TIC 231277791,B,ampscale_0.7,holdout
d2,9202312777911220200,TIC 231277791,B,ampscale_1.3,holdout
d2,9202312777911220300,TIC 231277791,B,dropout,holdout
d2,9202312777911220001,TIC 231277791,B,cadence_alt,holdout
d2,9202329791740220000,TIC 232979174,B,nominal,dev
d2,9302329791740220000,TIC 232979174,A,nominal,dev
d2,9202329791741220000,TIC 232979174,B,nominal,dev
d2,9302329791741220000,TIC 232979174,A,nominal,dev
d2,9202329791742220000,TIC 232979174,B,nominal,dev
d2,9302329791742220000,TIC 232979174,A,nominal,dev
d2,9202329791741110000,TIC 232979174,B,ladder_g1r1,dev
d2,9202329791741120000,TIC 232979174,B,ladder_g1r2,dev
d2,9202329791741130000,TIC 232979174,B,ladder_g1r3,dev
d2,9202329791741210000,TIC 232979174,B,ladder_g2r1,dev
d2,9202329791741230000,TIC 232979174,B,ladder_g2r3,dev
d2,9202329791741310000,TIC 232979174,B,ladder_g3r1,dev
d2,9202329791741320000,TIC 232979174,B,ladder_g3r2,dev
d2,9202329791741330000,TIC 232979174,B,ladder_g3r3,dev
d2,9202329791741221000,TIC 232979174,B,phase_1,dev
d2,9202329791741222000,TIC 232979174,B,phase_2,dev
d2,9202329791741220100,TIC 232979174,B,ampscale_0.7,dev
