WDJname,GaiaEDR3,RA_ICRS,DE_ICRS,Pwd,Gmag,BPmag,RPmag,sepsi,o_Gmag,RFG,sigma_G_nobs,in_core,forced_member,n_variants
WDJ041733.22-331256.16 ,4870606614334908928,64.38848107678,-33.21561102386,0.925875,16.7543,16.5683,17.1426,6.204698,425,873.205,0.025633,True,False,4
WDJ043140.45-340510.04 ,4870883072790062720,67.91862400034,-34.08605983389,0.997919,17.0868,16.9282,17.401,4.954007,374,726.861,0.028887,True,False,4
WDJ044807.80-295926.54 ,4878193205910483072,72.0325411934,-29.99099614483,0.995882,17.8568,17.8991,17.9315,0.0,421,492.281,0.045254,True,False,4
WDJ035210.33-302524.56 ,4887600528615197184,58.04318524955,-30.4233282662,0.982826,17.2054,17.1337,17.3401,1.063273,582,404.688,0.064724,True,False,4
WDJ004000.72-584031.67 ,4907063048361514496,10.00319853541,-58.67547764955,0.852025,17.5834,17.4889,17.727,0.32756,431,166.703,0.135213,True,False,4
WDJ013720.29-542141.71 ,4912629639510939904,24.33495398436,-54.36157372044,0.999494,17.9104,17.7542,17.9262,10.057358,518,557.366,0.044335,True,False,4
WDJ011204.43-532745.81 ,4915037810494036096,18.01865590302,-53.46275131353,0.980926,17.5014,17.3519,17.7715,3.455849,452,788.548,0.029273,True,False,4
WDJ000447.56-544414.22 ,4923687015634677760,1.19856140411,-54.73723576902,0.999666,17.3819,17.2048,17.7171,1.726892,576,861.719,0.030239,True,False,4
WDJ031854.52+672449.07 ,492871759491109120,49.72711311934,67.41356088236,0.9997,17.0061,16.9181,17.1983,1.159873,595,1084.762,0.024415,True,False,4
WDJ010928.05-485759.97 ,4932059178205795840,17.3667492633,-48.96677381895,0.999737,16.8301,16.7395,17.0067,6.050769,664,1182.051,0.023669,True,False,4
WDJ011137.93-460727.61 ,4933401235226727296,17.90881493868,-46.12430732359,0.988864,17.2924,17.3272,17.252,2.232155,722,791.01,0.036882,True,False,4
WDJ010653.71-460853.67 ,4933533142262051968,16.72516661718,-46.14793808439,0.997324,15.4586,15.4809,15.4387,1.306909,705,1363.218,0.021147,True,False,4
WDJ022705.94-471301.35 ,4939280736216112896,36.77492732185,-47.21677175925,0.996333,17.5964,17.6415,17.5873,0.0,607,899.002,0.029755,True,False,4
WDJ014307.32-470136.68 ,4954064872642562688,25.78076459714,-47.02640108641,0.991644,17.3117,17.4053,17.1441,0.0,572,730.666,0.035539,True,False,4
WDJ021725.37-314702.06 ,4971571880894586880,34.35567510312,-31.78398662374,0.980174,16.6083,16.6162,16.4021,2.897461,361,966.168,0.021351,True,False,4
WDJ003723.75-482155.88 ,4974784825671467648,9.34827128888,-48.3660656275,0.984165,16.5721,16.6269,16.5175,2.396577,699,885.938,0.032401,True,False,4
WDJ005200.53-470709.43 ,4981271566317702656,13.00170324025,-47.11960644656,0.99698,16.4963,16.524,16.4664,0.0,698,1110.242,0.025837,True,False,4
WDJ012336.41-411615.47 ,4984244267802428032,20.90208208966,-41.27124504048,0.979262,16.7832,16.7528,16.2424,2.320798,731,1321.761,0.022209,True,False,4
WDJ011748.79-392710.32 ,4985428476184853248,19.45332108543,-39.4533402115,0.995851,16.0289,16.0631,15.9953,1.797035,824,1389.567,0.022429,True,False,4
WDJ051348.71+721752.32 ,498913610243369728,78.45301089742,72.29786737516,0.902643,16.4706,16.4424,16.4809,1.590529,447,564.501,0.040664,True,False,4
WDJ005625.28-334742.24 ,5003385493930395776,14.10533403164,-33.7951044236,0.999847,17.6985,17.5829,17.9533,0.444393,318,601.666,0.032180,True,False,4
WDJ020807.86-293137.99 ,5020319141229055360,32.03252820163,-29.52740354071,0.982844,15.9034,15.9472,15.8485,1.311651,409,932.571,0.023545,True,False,4
WDJ013309.09-270544.40 ,5035978214034036480,23.28803592493,-27.09593098099,0.99965,16.4204,16.3142,16.6131,8.024488,636,1237.133,0.022133,True,False,4
WDJ014028.18-232122.10 ,5039292451317431168,25.11748913291,-23.35623661996,0.997922,17.792,17.627,18.1127,3.513082,568,806.621,0.032080,True,False,4
WDJ053432.93+770757.40 ,504240778439455872,83.63754259835,77.13195879926,0.994835,16.5127,16.5563,16.4467,0.0,411,518.131,0.042482,True,False,4
WDJ014343.14+584151.39 ,506086549232654720,25.92980858023,58.69757182626,0.97751,16.8917,16.7821,17.0483,4.090396,786,787.569,0.038650,True,False,4
WDJ023937.41-314931.58 ,5063894054052370304,39.90568436092,-31.82553693108,0.998237,16.8133,16.7362,16.9857,0.692951,635,1217.369,0.022474,True,False,4
WDJ022456.23-274317.31 ,5068764619981087488,36.23447370917,-27.7215154169,0.948272,17.0228,16.7488,16.8811,6.477449,582,935.56,0.027997,True,False,4
WDJ030733.02-274611.58 ,5071680868416255744,46.88786548843,-27.76979668992,0.996728,17.0765,17.1004,17.0553,2.379694,485,527.153,0.045358,True,False,4
WDJ030907.83-262752.87 ,5073401672831650816,47.28302031514,-26.46454684511,0.995766,17.4615,17.3713,17.3759,10.614944,455,735.498,0.031488,True,False,4
WDJ031440.33-235052.79 ,5074386693516499456,48.66807205938,-23.84799621055,0.995789,17.9176,17.7613,18.2853,0.0,450,687.061,0.033522,True,False,4
WDJ033531.83-233710.63 ,5086417244804970496,53.88254000213,-23.61961245199,0.827193,17.7458,17.5827,17.4511,4.568522,535,480.112,0.052307,True,False,4
WDJ035814.52-213813.74 ,5090605830056251776,59.56049838937,-21.63719407209,0.938245,17.8223,17.7243,18.0278,0.0,672,341.256,0.082476,True,False,4
WDJ041617.92-174543.63 ,5093424260611799424,64.07478415457,-17.76237878682,0.995004,16.3467,16.3626,16.2839,0.0,498,852.969,0.028406,True,False,4
WDJ035257.99-195549.04 ,5094843764483219712,58.24155199546,-19.93062695035,0.995286,16.5978,16.6581,16.5338,0.0,414,1022.768,0.021600,True,False,4
WDJ032426.38-213243.88 ,5099801668570097920,51.10991737638,-21.54567189632,0.893592,17.6121,17.7005,17.5664,0.437925,310,410.268,0.046595,True,False,4
WDJ031927.20-210913.04 ,5100053078775660160,49.86355363137,-21.15375873408,0.995451,15.7212,15.7916,15.6159,0.808,265,971.061,0.018201,True,False,4
WDJ034130.63-175850.63 ,5107487117411370752,55.37747537879,-17.98083189598,0.997213,17.8057,17.8612,17.8218,0.0,646,763.956,0.036122,True,False,4
WDJ034706.79-115808.89 ,5114767980330242688,56.77869951082,-11.96926841422,0.997836,16.0056,16.0205,16.0014,0.0,369,616.449,0.033833,True,False,4
WDJ021356.67-281020.90 ,5116584064300345984,33.48626866538,-28.17303593579,0.9993,15.3103,15.2774,15.4048,3.505366,468,1395.755,0.016828,False,False,2
WDJ015306.22+622319.42 ,511736836405868416,28.27609133126,62.38867105676,0.977311,17.9972,17.9976,17.9891,0.0,734,681.902,0.043137,True,False,4
WDJ015847.80-250310.27 ,5121833510769131136,29.69913108543,-25.0530823335,0.994633,17.7995,17.7951,17.8099,0.0,657,582.997,0.047735,True,False,4
WDJ015545.53-241412.64 ,5122120788245323904,28.9397194724,-24.236908831,0.990164,17.8725,17.6748,18.2903,1.661895,707,867.856,0.033265,True,False,4
WDJ020645.10-231614.00 ,5122528470836031232,31.68885582881,-23.27109730745,0.998603,15.6193,15.6069,15.669,1.010508,307,1078.25,0.017643,True,False,4
WDJ014721.82-215651.39 ,5135466183642594304,26.84125849228,-21.94771584753,0.996893,15.2107,15.2318,15.1783,0.0,485,821.535,0.029105,True,False,4
WDJ013832.02-195446.58 ,5139880551029408768,24.63439628297,-19.91221923176,0.994244,15.5282,15.6347,15.3198,0.0,539,1332.94,0.018911,True,False,4
WDJ022453.02-161107.85 ,5145462973426822656,36.22098533589,-16.18550303276,0.998425,17.9854,17.8279,18.2821,1.190951,271,504.464,0.035431,True,False,4
WDJ022917.15-150350.42 ,5146019876066016000,37.32145017444,-15.06421580634,0.957526,17.7085,17.8027,17.6271,0.341736,300,531.879,0.035357,True,False,4
WDJ022823.31-134726.71 ,5147102895019154688,37.09746136669,-13.79091631814,0.99797,16.983,17.0042,16.9948,0.0,279,405.21,0.044755,True,False,4
WDJ020056.71-154609.73 ,5147930591051748480,30.23689443539,-15.76923085603,0.999618,14.6567,14.5536,14.8458,12.633926,364,998.664,0.020742,True,False,4
WDJ015843.74-150226.05 ,5148800025576590464,29.68234017242,-15.04059328806,0.942786,17.7084,17.6079,17.9297,0.939439,325,463.935,0.042190,True,False,4
WDJ020330.98-134716.55 ,5149410185810690432,30.87908106387,-13.78792671531,0.997292,17.972,18.0014,17.9721,1.975628,349,579.315,0.035012,True,False,4
WDJ030648.35-172332.93 ,5152748715429796096,46.70208031044,-17.39226949764,0.997198,16.6826,16.7131,16.6715,0.607671,306,396.819,0.047862,True,False,4
WDJ025627.73-151533.16 ,5154220209880074752,44.11563759664,-15.25928762282,0.999039,16.9285,16.8169,17.1376,1.153988,390,916.077,0.023406,True,False,4
WDJ025657.85-145029.92 ,5157333438398813824,44.24102938583,-14.84163313709,0.835002,17.3734,17.2284,17.6853,0.0,263,515.927,0.034128,True,False,4
WDJ025821.77-104826.46 ,5160899536860481664,44.59064670999,-10.80748540757,0.999712,16.4478,16.36,16.6445,1.394313,147,610.533,0.021561,True,False,4
WDJ032833.52-121945.27 ,5161807767825277184,52.14015069884,-12.32930322317,0.99503,16.6186,16.7324,16.4463,0.0,327,307.526,0.063843,True,False,4
WDJ033131.05-102309.96 ,5163781391195902464,52.87945929993,-10.38606712926,0.999273,17.294,17.0718,17.2174,6.706719,271,578.202,0.030912,True,False,4
WDJ024146.59+661137.89 ,516532695666534144,40.44417153234,66.19374728561,0.992812,17.9046,17.9642,17.8714,0.0,576,584.015,0.044618,True,False,4
WDJ024029.66+663637.06 ,516606710842437248,40.12255878876,66.61014402162,0.997495,15.5835,15.6018,15.574,0.487818,545,835.885,0.030323,True,False,4
WDJ031805.75-081646.45 ,5168260419316083840,49.52393656796,-8.27957977508,0.999399,17.991,17.9146,18.1195,0.316345,193,434.791,0.034691,True,False,4
WDJ023520.02-093456.36 ,5175397624169506304,38.83346108609,-9.58238963838,0.987977,17.9944,17.878,18.2281,2.77374,229,447.531,0.036713,True,False,4
WDJ030452.46-040152.86 ,5183039165557720448,46.21898463666,-4.03144423213,0.980887,17.7172,17.5414,17.3481,0.289213,190,340.545,0.043947,True,False,4
WDJ025612.34-050752.35 ,5184368986216750976,44.05143863357,-5.13121306739,0.99442,17.0114,16.8751,17.3061,0.0,234,686.934,0.024178,True,False,4
WDJ024845.71-040936.67 ,5185437677159551872,42.19055309581,-4.16025215883,0.997952,17.8565,17.893,17.8909,0.0,201,303.336,0.050746,True,False,4
WDJ020321.11+672111.85 ,518966292856747520,30.83877088956,67.35324576007,0.996925,17.3668,17.3993,17.3403,0.0,504,520.063,0.046869,True,False,4
WDJ113145.70-780147.98 ,5200409353338832896,172.94036907948,-78.03024491363,0.996987,16.6899,16.7279,16.6819,0.328002,399,856.571,0.025319,True,False,4
WDJ021906.43+700838.37 ,521232768574387072,34.77734404395,70.14381191576,0.999614,16.6407,16.5483,16.8248,3.037168,475,1068.902,0.022138,True,False,4
WDJ083258.10-760105.86 ,5216388693260726016,128.24276951578,-76.01797698921,0.997784,17.4023,17.4285,17.41,0.0,364,620.038,0.033408,True,False,4
WDJ090240.78-742331.37 ,5216924803961432192,135.6691753592,-74.39184461086,0.881123,17.2216,17.2463,17.1041,0.0,348,778.875,0.026004,True,False,4
WDJ084343.84-735157.07 ,5217232495418367360,130.93373934628,-73.86597179667,0.995954,17.8052,17.8524,17.7979,0.0,332,458.313,0.043165,True,False,4
WDJ092545.85-725348.81 ,5217945533008623232,141.44030751455,-72.89690077788,0.995668,17.5106,17.5546,17.4899,0.550003,344,562.957,0.035771,True,False,4
WDJ011053.06+604831.03 ,522432163970498048,17.7211087671,60.80856519873,0.949431,16.9478,16.9335,16.8945,0.665591,516,676.205,0.036473,True,False,4
WDJ115426.34-765619.93 ,5224369322315410048,178.60840777578,-76.93883771379,0.997649,17.3706,17.3957,17.3706,0.0,369,460.016,0.045338,True,False,4
WDJ111217.53-731024.13 ,5226333123099210240,168.07262846136,-73.1733229846,0.998875,17.9966,17.9763,18.0327,0.0,424,609.243,0.036696,True,False,4
WDJ095522.89-711808.37 ,5242316444456199808,148.84355142018,-71.30279017296,0.999641,13.5378,13.5079,13.638,13.191778,305,1293.484,0.014659,False,False,2
WDJ100012.07-635100.39 ,5246678653760843520,150.05019464826,-63.85003995604,0.997249,17.8812,17.9344,17.8896,0.0,338,508.96,0.039219,True,False,4
WDJ092256.24-681648.79 ,5246823346920176128,140.73358239722,-68.28010307337,0.997334,16.1032,16.1227,16.0884,0.0,331,528.631,0.037367,True,False,4
WDJ093017.11-634851.04 ,5250197404514685440,142.57092968054,-63.81411950733,0.999474,17.0569,16.9605,17.2186,3.418187,345,824.31,0.024465,True,False,4
WDJ100223.96-575507.91 ,5259226009874614912,150.59945813267,-57.91867386238,0.99563,16.8016,16.8381,16.7521,0.0,469,652.806,0.036019,True,False,4
WDJ080102.40-715014.28 ,5269243243703619584,120.25959806806,-71.83710637246,0.993519,17.5645,17.5984,17.5394,0.0,271,601.105,0.029734,True,False,4
WDJ080449.16-681146.31 ,5271209758906624384,121.20408751255,-68.19614701796,0.999244,16.3745,16.3492,16.4831,0.730787,345,1016.583,0.019838,False,False,1
WDJ084145.29-651141.76 ,5273365798131688960,130.43959857975,-65.19526398236,0.998856,16.4556,16.4294,16.5495,0.0,447,1128.379,0.020343,False,False,2
WDJ064802.27-634629.90 ,5286227228018008576,102.0095048782,-63.77489087831,0.917159,17.4539,17.3717,17.6077,0.635181,387,307.56,0.069446,True,False,4
WDJ075347.45-612708.00 ,5290628783523156352,118.44766508876,-61.45198405836,0.996399,17.6964,17.742,17.6832,0.026338,526,794.833,0.031329,True,False,4
WDJ091059.91-574954.57 ,5303714380656628096,137.74970194168,-57.83177758275,0.996706,17.6935,17.6383,17.5785,8.176715,525,820.174,0.030332,True,False,4
WDJ095039.09-540959.79 ,5308401564372718080,147.66262892065,-54.16659478778,0.999369,17.3785,17.2339,17.6537,4.987781,467,815.844,0.028759,True,False,4
WDJ093957.80-541852.42 ,5308843396235054208,144.99079464231,-54.31454420159,0.756634,17.7996,17.7057,17.802,0.0,411,604.982,0.036383,True,False,4
WDJ091513.42-551910.65 ,5310197547872256512,138.80583495413,-55.31969376685,0.988895,17.1005,16.9277,16.8667,0.235616,459,266.003,0.087447,True,False,4
WDJ093610.24-512144.36 ,5312777822490717952,144.0426372397,-51.36234362334,0.923916,17.5786,17.6485,17.377,1.224293,423,763.766,0.029237,True,False,4
WDJ092223.33-514519.24 ,5313189731346426880,140.59719535414,-51.75531165242,0.990727,16.4894,16.3497,16.7634,4.795737,373,928.743,0.022578,True,False,4
WDJ084215.26-555628.51 ,5316824544982104960,130.56328393705,-55.94139294073,0.996228,16.5163,16.5614,16.4756,0.0,424,1063.975,0.021012,True,False,4
WDJ083545.25-510124.48 ,5321959882759119232,128.93850692951,-51.02344181751,0.974769,17.6421,17.5379,17.8592,0.0,358,640.654,0.032066,True,False,4
WDJ092118.14-472134.08 ,5326540821851425664,140.32549577039,-47.35932919972,0.997444,17.7017,17.7388,17.7095,0.0,523,686.225,0.036183,True,False,4
WDJ083935.50-482840.15 ,5329014349363529472,129.89782638373,-48.47767143366,0.936734,17.7713,17.4831,17.4406,2.210043,371,618.642,0.033804,True,False,4
WDJ040114.19+221403.18 ,53357340790958848,60.30916800385,22.2341157969,0.996723,16.9917,17.0362,16.9688,0.0,365,873.995,0.023734,True,False,4
WDJ111420.45-600819.99 ,5337760994438321920,168.58513058804,-60.13889085157,0.984043,17.8615,18.0262,17.5265,14.288441,399,653.179,0.033203,True,False,4
WDJ115414.55-592658.81 ,5341381621826727680,178.56045330344,-59.44959380664,0.996598,16.8426,16.8611,16.7994,0.020268,460,677.956,0.034348,True,False,4
WDJ113227.64-553116.83 ,5343356413411355776,173.11387314384,-55.52105105243,0.985289,17.2023,17.1774,17.0418,0.0,361,473.567,0.043561,True,False,4
WDJ111803.09-544218.04 ,5346312514819760896,169.51278802611,-54.70502275318,0.949728,17.3768,17.3603,17.2779,2.185136,378,474.064,0.044528,True,False,4
WDJ111221.43-513003.90 ,5349284155459347968,168.08948975411,-51.50111655238,0.99664,16.4008,16.421,16.3638,0.0,462,700.628,0.033309,True,False,4
WDJ105305.06-532901.49 ,5353564618640817792,163.27043421803,-53.48372954665,0.976002,16.9303,16.8219,16.7599,0.916798,383,848.884,0.025031,True,False,4
WDJ010707.62+733323.45 ,535357713421191168,16.7820600433,73.55646193483,0.970842,16.3946,16.3332,16.4913,0.0,397,904.128,0.023927,True,False,4
WDJ101015.14-540150.52 ,5356171977349246464,152.56315901078,-54.03098402549,0.989914,16.8171,16.8542,16.7873,0.0,461,595.392,0.039154,True,False,4
WDJ003242.60+704259.29 ,536283845813246592,8.17819902123,70.71647721533,0.995734,17.093,17.0838,17.0217,0.63794,402,474.787,0.045850,True,False,4
WDJ115422.15-523327.89 ,5368554947859771904,178.59247675324,-52.55818209238,0.996948,17.2166,17.2637,17.2098,0.0,570,774.208,0.033481,True,False,4
WDJ111306.03-452626.87 ,5375019565130325632,168.27509179149,-45.44084107963,0.996081,16.6126,16.4636,16.9263,4.12255,677,1302.297,0.021692,True,False,4
WDJ000506.82+731309.38 ,537563127588521600,1.28131580322,73.21981578321,0.999155,14.2726,14.2218,14.3281,9.200245,393,1447.764,0.014867,False,False,2
WDJ114856.14-440712.53 ,5378378366991383296,177.23472213011,-44.1201891128,0.999423,15.3738,15.3419,15.4804,4.105353,486,1371.838,0.017448,True,False,4
WDJ113832.79-435817.73 ,5378958286359002624,174.63656517439,-43.97158248758,0.980868,16.4664,16.2721,16.8621,6.471364,501,590.778,0.041136,True,False,4
WDJ005250.87+734041.30 ,538397038439186048,13.21245600856,73.67815986722,0.988127,17.0466,17.0914,16.9786,4.441552,446,943.459,0.024303,True,False,4
WDJ113315.36-371019.95 ,5386114565161537920,173.31403186606,-37.17232339287,0.992603,17.443,17.4368,17.4268,0.0,446,241.42,0.094977,True,False,4
WDJ105203.68-433638.97 ,5388350903096825472,163.01522765901,-43.6108383162,0.990312,16.8534,16.6889,17.1898,2.669075,587,1069.886,0.024587,True,False,4
WDJ103958.62-425001.64 ,5391227706553617536,159.99399958104,-42.83371443917,0.999097,17.501,17.3753,17.7067,3.385435,640,939.923,0.029223,True,False,4
WDJ105535.88-364207.79 ,5395022804074954496,163.89946477803,-36.7022570555,0.997951,17.526,17.555,17.5436,0.032136,534,814.018,0.030822,True,False,4
WDJ111930.28-395058.26 ,5395898535024449920,169.87587379519,-39.84965565842,0.992733,17.9515,17.9883,17.8679,1.623056,348,366.908,0.055202,True,False,4
WDJ111853.72-385558.78 ,5396196464019146112,169.72383561401,-38.93301125508,0.942203,17.7982,17.7161,17.9557,0.384941,379,541.721,0.039018,True,False,4
WDJ110747.90-342051.49 ,5401688425816913920,166.9497850554,-34.34880598072,0.99917,13.7,13.686,13.7713,8.113622,390,1243.975,0.017236,True,False,4
WDJ095434.79-400133.71 ,5419867574977172864,148.6451027961,-40.02584043418,0.997149,17.7779,17.8282,17.7917,0.397173,556,599.032,0.042738,True,False,4
WDJ100705.24-383117.16 ,5421775884784078976,151.77182099952,-38.52143770999,0.763987,17.2008,17.1395,17.3175,2.569429,779,435.894,0.069520,True,False,4
WDJ030258.10+702903.39 ,542190594071254656,45.74231071779,70.48416064076,0.996825,16.8433,16.8812,16.8223,0.0,517,998.006,0.024736,True,False,4
WDJ094504.56-380020.17 ,5433063917831811840,146.26886316597,-38.00557693096,0.865007,16.6894,16.45,16.5341,12.26206,609,1037.99,0.025813,True,False,4
WDJ093611.12-340059.16 ,5437786045395659520,144.04628183308,-34.01638568892,0.928688,17.1082,16.9699,17.3571,5.267832,817,937.369,0.033107,True,False,4
WDJ103820.58-360951.83 ,5443874621092929408,159.58604789212,-36.16460965456,0.996964,16.9133,16.9085,16.9466,0.629081,461,1008.003,0.023127,True,False,4
WDJ110339.96-282515.83 ,5453725283205041024,165.9165386011,-28.42112044959,0.996762,17.6953,17.743,17.6902,0.0,488,530.263,0.045232,True,False,4
WDJ105228.94-295308.20 ,5456112705203412352,163.1205576308,-29.88562775592,0.996349,17.338,17.1805,17.6592,0.0,420,622.959,0.035718,True,False,4
WDJ095944.43-304435.28 ,5463519015527901952,149.93443384765,-30.74329731115,0.996709,17.0368,17.0669,17.019,0.0,398,705.727,0.030692,True,False,4
WDJ022733.67+725743.16 ,546656707224057984,36.89048654385,72.96212795938,0.999611,16.0491,15.9511,16.1169,10.816288,439,1223.55,0.018592,False,False,2
WDJ102600.92-264542.04 ,5468956993879159168,156.50372108653,-26.76167626423,0.998043,17.5338,17.2166,17.2586,11.025241,280,516.817,0.035153,True,False,4
WDJ104627.80-251215.78 ,5470271185153118208,161.61545283504,-25.20441829441,0.983757,16.8312,16.8893,16.7624,3.582028,313,518.866,0.037020,True,False,4
